Price,ID,Eye Colour,Fur,Pattern,Eye Shape,Accent Color,Highlight Color,Mouth,Base Color,Wild Element,Likes,Cooldown,gen
0.005,428334,strawberry,ragdoll,amur,raisedbrow,belleblue,lemonade,pouty,aquamarine,,1,Brisk Cooldown ,8
0.005,285245,gold,cymric,tigerpunk,crazy,bloodred,swampgreen,saycheese,orangesoda,,0,Slow Cooldown ,21
0.005,164454,mintgreen,himalayan,calicool,raisedbrow,granitegrey,chocolate,saycheese,salmon,,0,Slow Cooldown ,7
0.005,1039765,sapphire,manul,totesbasic,googly,belleblue,egyptiankohl,whixtensions,brownies,,0,Snappy Cooldown ,6
0.005,594633,sapphire,sphynx,tiger,thicccbrowz,granitegrey,royalpurple,wuvme,cottoncandy,,0,Swift Cooldown ,4
0.005,192266,strawberry,himalayan,calicool,thicccbrowz,granitegrey,swampgreen,tongue,mauveover,,0,Sluggish Cooldown ,16
0.005,429569,mintgreen,ragdoll,totesbasic,thicccbrowz,granitegrey,swampgreen,whixtensions,salmon,,1,Brisk Cooldown ,11
0.005,587826,gold,birman,tigerpunk,wonky,kittencream,barkbrown,grim,shadowgrey,,1,Brisk Cooldown ,9
0.005,93520,sizzurp,sphynx,luckystripe,raisedbrow,kittencream,lemonade,pouty,greymatter,,0,Slow Cooldown ,19
0.005,1402679,gold,munchkin,amur,wonky,frosting,scarlet,dali,shadowgrey,,0,Snappy Cooldown ,6
0.005,335223,mintgreen,ragdoll,totesbasic,simple,kittencream,swampgreen,soserious,salmon,,1,Snappy Cooldown ,5
0.005,118723,chestnut,sphynx,totesbasic,thicccbrowz,kittencream,chocolate,beard,shadowgrey,,0,Brisk Cooldown ,11
0.005,1345982,thundergrey,norwegianforest,arcreactor,asif,sandalwood,lilac,wuvme,greymatter,,0,Snappy Cooldown ,6
0.005,189964,gold,sphynx,spock,thicccbrowz,kittencream,chocolate,saycheese,aquamarine,,0,Snappy Cooldown ,6
0.005,184287,mintgreen,laperm,totesbasic,simple,granitegrey,lemonade,beard,aquamarine,,1,Brisk Cooldown ,7
0.005,596895,topaz,sphynx,luckystripe,slyboots,sandalwood,chocolate,grimace,shadowgrey,,0,Swift Cooldown ,4
0.005,389354,sizzurp,ragamuffin,totesbasic,googly,granitegrey,lemonade,pouty,greymatter,,0,Brisk Cooldown ,11
0.005,401173,strawberry,himalayan,luckystripe,thicccbrowz,kittencream,lemonade,gerbil,orangesoda,,0,Slow Cooldown ,16
0.005,379664,strawberry,persian,totesbasic,thicccbrowz,granitegrey,coffee,gerbil,shadowgrey,,2,Snappy Cooldown ,6
0.005,385323,mintgreen,cymric,totesbasic,raisedbrow,kittencream,coffee,saycheese,shadowgrey,,1,Plodding Cooldown ,15
0.005,361535,topaz,ragamuffin,totesbasic,googly,granitegrey,coffee,saycheese,oldlace,,0,Slow Cooldown ,14
0.005,293842,strawberry,sphynx,totesbasic,crazy,kittencream,lemonade,beard,salmon,,0,Plodding Cooldown ,7
0.005,354095,topaz,himalayan,totesbasic,crazy,kittencream,skyblue,soserious,orangesoda,,1,Slow Cooldown ,20
0.005,389282,mintgreen,ragdoll,amur,googly,emeraldgreen,coffee,happygokitty,orangesoda,,1,Brisk Cooldown ,4
0.005,501060,gold,selkirk,spangled,slyboots,icy,coffee,happygokitty,bananacream,,6,Snappy Cooldown ,4
0.005,329754,strawberry,ragdoll,spock,googly,kittencream,royalpurple,happygokitty,cottoncandy,,0,Snappy Cooldown ,6
0.005,1342195,gold,selkirk,spock,asif,sully,barkbrown,fangtastic,greymatter,,0,Snappy Cooldown ,8
0.005,655862,strawberry,munchkin,rascal,googly,granitegrey,egyptiankohl,soserious,salmon,,2,Brisk Cooldown ,11
0.005,414165,bubblegum,sphynx,totesbasic,thicccbrowz,bloodred,royalpurple,happygokitty,orangesoda,,0,Snappy Cooldown ,6
0.005,311933,strawberry,munchkin,totesbasic,simple,kittencream,swampgreen,soserious,aquamarine,,0,Swift Cooldown ,5
0.005,367015,mintgreen,ragamuffin,totesbasic,thicccbrowz,granitegrey,lemonade,tongue,salmon,,0,Slow Cooldown ,21
0.005,567964,sizzurp,sphynx,spock,googly,kittencream,chocolate,saycheese,bananacream,,0,Brisk Cooldown ,11
0.005,116974,bubblegum,himalayan,luckystripe,thicccbrowz,granitegrey,lemonade,pouty,shadowgrey,,0,Snappy Cooldown ,4
0.005,1294932,sapphire,chantilly,calicool,thicccbrowz,kittencream,barkbrown,happygokitty,cottoncandy,elk,0,Snappy Cooldown ,7
0.005,357062,mintgreen,munchkin,totesbasic,raisedbrow,bloodred,chocolate,saycheese,orangesoda,,0,Snappy Cooldown ,6
0.005,318863,gold,sphynx,luckystripe,simple,peach,lemonade,soserious,salmon,,1,Sluggish Cooldown ,22
0.005,381982,limegreen,cymric,luckystripe,googly,kittencream,chocolate,beard,salmon,,0,Brisk Cooldown ,7
0.005,410050,gold,ragamuffin,luckystripe,crazy,emeraldgreen,violet,happygokitty,shadowgrey,,0,Brisk Cooldown ,12
0.005,386012,strawberry,laperm,luckystripe,otaku,kittencream,coffee,saycheese,cottoncandy,,0,Slow Cooldown ,16
0.005,332209,gold,himalayan,totesbasic,thicccbrowz,granitegrey,lemonade,saycheese,greymatter,,0,Slow Cooldown ,18
0.005,327664,strawberry,laperm,totesbasic,simple,kittencream,royalpurple,whixtensions,aquamarine,,0,Brisk Cooldown ,10
0.005,404796,sizzurp,cymric,totesbasic,thicccbrowz,kittencream,royalpurple,whixtensions,mauveover,,3,Snappy Cooldown ,6
0.005,292287,gold,himalayan,totesbasic,crazy,granitegrey,barkbrown,tongue,orangesoda,,0,Plodding Cooldown ,14
0.005,1315442,doridnudibranch,pixiebob,mittens,googly,frosting,barkbrown,tongue,nachocheez,,0,Snappy Cooldown ,6
0.005,138066,sizzurp,munchkin,totesbasic,crazy,granitegrey,swampgreen,happygokitty,aquamarine,,0,Snappy Cooldown ,7
0.005,362283,sizzurp,chartreux,luckystripe,simple,kittencream,lemonade,pouty,cloudwhite,,2,Sluggish Cooldown ,22
0.005,475057,chestnut,ragdoll,luckystripe,thicccbrowz,icy,coffee,soserious,bananacream,,0,Snappy Cooldown ,6
0.005,1330247,cyan,ragdoll,totesbasic,wiley,purplehaze,lilac,beard,greymatter,,0,Swift Cooldown ,4
0.005,503201,sizzurp,sphynx,totesbasic,googly,granitegrey,skyblue,saycheese,greymatter,,0,Slow Cooldown ,20
0.005,485716,topaz,selkirk,spock,simple,azaleablush,swampgreen,happygokitty,cottoncandy,,0,Brisk Cooldown ,13
0.005,168780,bubblegum,himalayan,totesbasic,thicccbrowz,kittencream,lemonade,pouty,aquamarine,,1,Slow Cooldown ,16
0.005,525145,strawberry,munchkin,totesbasic,crazy,peach,chocolate,wuvme,mauveover,,1,Brisk Cooldown ,13
0.005,225340,topaz,munchkin,totesbasic,googly,emeraldgreen,coffee,gerbil,greymatter,,1,Slow Cooldown ,5
0.005,346567,mintgreen,himalayan,totesbasic,googly,kittencream,chocolate,saycheese,oldlace,,1,Brisk Cooldown ,6
0.005,1392163,cyan,norwegianforest,camo,crazy,azaleablush,coffee,happygokitty,orangesoda,,0,Plodding Cooldown ,16
0.005,381603,sizzurp,sphynx,totesbasic,fabulous,kittencream,royalpurple,pouty,shadowgrey,,1,Brisk Cooldown ,13
0.005,484762,sizzurp,ragdoll,totesbasic,thicccbrowz,granitegrey,royalpurple,dali,aquamarine,,1,Plodding Cooldown ,15
0.005,341784,sizzurp,himalayan,totesbasic,raisedbrow,granitegrey,wolfgrey,pouty,mauveover,,1,Plodding Cooldown ,10
0.005,164503,topaz,himalayan,totesbasic,raisedbrow,granitegrey,coffee,soserious,aquamarine,,0,Snappy Cooldown ,7
0.005,331161,sizzurp,cymric,totesbasic,googly,sandalwood,royalpurple,gerbil,mauveover,,1,Plodding Cooldown ,4
0.005,348028,mintgreen,munchkin,totesbasic,thicccbrowz,kittencream,royalpurple,soserious,cottoncandy,,2,Brisk Cooldown ,5
0.005,104788,sizzurp,sphynx,calicool,thicccbrowz,kittencream,swampgreen,happygokitty,salmon,,1,Slow Cooldown ,20
0.005,1340929,thundergrey,ragdoll,tiger,swarley,sandalwood,lilac,happygokitty,nachocheez,,0,Snappy Cooldown ,6
0.005,452281,sizzurp,sphynx,totesbasic,crazy,granitegrey,barkbrown,gerbil,salmon,,1,Brisk Cooldown ,10
0.005,1331876,cyan,siberian,totesbasic,asif,azaleablush,lemonade,tongue,bananacream,,0,Snappy Cooldown ,9
0.005,548824,thundergrey,birman,totesbasic,thicccbrowz,azaleablush,coffee,grim,orangesoda,,0,Brisk Cooldown ,13
0.005,1334758,chestnut,selkirk,camo,slyboots,kittencream,swampgreen,saycheese,koala,,0,Brisk Cooldown ,13
0.005,520669,sizzurp,cymric,luckystripe,raisedbrow,granitegrey,royalpurple,soserious,aquamarine,,2,Snappy Cooldown ,5
0.005,131864,mintgreen,laperm,totesbasic,crazy,granitegrey,chocolate,whixtensions,aquamarine,,0,Plodding Cooldown ,6
0.005,289050,gold,himalayan,luckystripe,crazy,bloodred,lemonade,saycheese,salmon,,0,Brisk Cooldown ,10
0.005,388643,mintgreen,himalayan,totesbasic,simple,kittencream,lemonade,soserious,mauveover,,0,Snappy Cooldown ,7
0.005,86248,limegreen,ragamuffin,totesbasic,crazy,kittencream,swampgreen,soserious,aquamarine,,0,Plodding Cooldown ,10
0.005,306053,mintgreen,himalayan,totesbasic,thicccbrowz,peach,coffee,soserious,aquamarine,,1,Snappy Cooldown ,9
0.005,350832,chestnut,himalayan,amur,googly,granitegrey,barkbrown,beard,orangesoda,,0,Brisk Cooldown ,6
0.005,102504,sizzurp,himalayan,luckystripe,crazy,kittencream,swampgreen,saycheese,shadowgrey,,0,Sluggish Cooldown ,18
0.005,367372,bubblegum,sphynx,luckystripe,simple,kittencream,lemonade,tongue,salmon,,0,Brisk Cooldown ,9
0.005,403850,topaz,laperm,totesbasic,raisedbrow,granitegrey,swampgreen,pouty,orangesoda,,0,Slow Cooldown ,16
0.005,58769,sizzurp,sphynx,totesbasic,crazy,granitegrey,lemonade,pouty,shadowgrey,,0,Plodding Cooldown ,9
0.005,390098,sizzurp,laperm,totesbasic,raisedbrow,granitegrey,barkbrown,gerbil,greymatter,,1,Plodding Cooldown ,15
0.005,377535,chestnut,ragamuffin,spock,crazy,kittencream,royalpurple,dali,greymatter,,0,Plodding Cooldown ,12
0.005,447373,sizzurp,cymric,amur,googly,kittencream,chocolate,soserious,aquamarine,,2,Snappy Cooldown ,7
0.005,332882,bubblegum,ragamuffin,luckystripe,raisedbrow,peach,scarlet,soserious,shadowgrey,,1,Slow Cooldown ,16
0.005,395080,limegreen,cymric,amur,googly,granitegrey,royalpurple,gerbil,cottoncandy,,1,Snappy Cooldown ,6
0.005,143685,topaz,laperm,totesbasic,fabulous,kittencream,swampgreen,tongue,salmon,,2,Plodding Cooldown ,8
0.005,287645,topaz,sphynx,totesbasic,raisedbrow,granitegrey,scarlet,soserious,cloudwhite,,0,Sluggish Cooldown ,20
0.005,415732,gold,sphynx,calicool,simple,bloodred,coffee,happygokitty,mauveover,,3,Brisk Cooldown ,4
0.005,1345834,topaz,selkirk,totesbasic,asif,sully,swampgreen,soserious,brownies,,0,Snappy Cooldown ,9
0.005,273347,topaz,cymric,totesbasic,crazy,granitegrey,skyblue,soserious,aquamarine,,2,Snappy Cooldown ,8
0.005,1337102,sapphire,selkirk,arcreactor,slyboots,peach,swampgreen,fangtastic,salmon,,0,Brisk Cooldown ,13
0.005,438932,strawberry,ragdoll,totesbasic,crazy,peach,swampgreen,gerbil,greymatter,,1,Slow Cooldown ,21
0.005,1347586,limegreen,selkirk,arcreactor,slyboots,cashewmilk,coffee,fangtastic,koala,,0,Brisk Cooldown ,8
0.005,428681,gold,ragdoll,luckystripe,thicccbrowz,sandalwood,coffee,pouty,cottoncandy,,0,Swift Cooldown ,3
0.005,364309,strawberry,himalayan,totesbasic,crazy,kittencream,royalpurple,soserious,orangesoda,,0,Plodding Cooldown ,8
0.005,131885,sizzurp,sphynx,totesbasic,simple,granitegrey,royalpurple,happygokitty,orangesoda,,1,Plodding Cooldown ,6
0.005,251526,strawberry,laperm,luckystripe,thicccbrowz,bloodred,lemonade,pouty,greymatter,,1,Plodding Cooldown ,10
0.005,434906,topaz,cymric,totesbasic,googly,kittencream,chocolate,whixtensions,orangesoda,,3,Snappy Cooldown ,6
0.005,310160,limegreen,laperm,totesbasic,crazy,granitegrey,royalpurple,tongue,oldlace,,0,Snappy Cooldown ,6
0.005,326268,strawberry,cymric,spock,otaku,kittencream,chocolate,pouty,aquamarine,,0,Brisk Cooldown ,10
0.005,589533,sapphire,birman,amur,simple,icy,scarlet,grim,mauveover,,1,Swift Cooldown ,5
0.005,136426,limegreen,sphynx,calicool,thicccbrowz,granitegrey,royalpurple,pouty,orangesoda,,0,Snappy Cooldown ,6
0.005,408308,gold,munchkin,luckystripe,simple,kittencream,wolfgrey,saycheese,cottoncandy,,0,Slow Cooldown ,19
0.005,516438,chestnut,himalayan,totesbasic,thicccbrowz,peach,chocolate,wuvme,mauveover,,3,Slow Cooldown ,5
0.005,207642,chestnut,sphynx,luckystripe,crazy,granitegrey,royalpurple,soserious,mauveover,,0,Snappy Cooldown ,6
0.005,421214,mintgreen,ragdoll,totesbasic,googly,kittencream,chocolate,happygokitty,salmon,,1,Snappy Cooldown ,4
0.005,383713,chestnut,cymric,luckystripe,googly,kittencream,chocolate,beard,cloudwhite,,2,Plodding Cooldown ,17
0.005,496716,topaz,ragdoll,luckystripe,thicccbrowz,kittencream,royalpurple,happygokitty,cloudwhite,,1,Slow Cooldown ,21
0.005,251250,mintgreen,himalayan,luckystripe,simple,bloodred,royalpurple,gerbil,salmon,,0,Plodding Cooldown ,11
0.005,374246,strawberry,sphynx,luckystripe,thicccbrowz,kittencream,lemonade,pouty,cottoncandy,,2,Snappy Cooldown ,6
0.005,640807,gold,ragdoll,spock,thicccbrowz,sandalwood,chocolate,pouty,salmon,,0,Plodding Cooldown ,17
0.005,580035,chestnut,birman,totesbasic,sweetmeloncakes,periwinkle,egyptiankohl,yokel,greymatter,,0,Slow Cooldown ,11
0.005,468907,strawberry,munchkin,totesbasic,simple,kittencream,coffee,grim,greymatter,,0,Slow Cooldown ,17
0.005,1336972,olive,koladiviya,spock,simple,granitegrey,lemonade,belch,greymatter,,0,Snappy Cooldown ,4
0.005,272010,topaz,ragamuffin,luckystripe,raisedbrow,kittencream,lemonade,saycheese,mauveover,,0,Snappy Cooldown ,6
0.005,102129,sizzurp,ragamuffin,luckystripe,raisedbrow,kittencream,royalpurple,happygokitty,shadowgrey,,1,Snappy Cooldown ,5
0.005,404213,gold,munchkin,totesbasic,thicccbrowz,belleblue,royalpurple,whixtensions,cottoncandy,,0,Brisk Cooldown ,6
0.005,659409,bubblegum,cymric,luckystripe,googly,azaleablush,coffee,whixtensions,mauveover,,1,Slow Cooldown ,19
0.005,414831,mintgreen,persian,spock,crazy,granitegrey,chocolate,saycheese,mauveover,,1,Snappy Cooldown ,7
0.005,379985,gold,munchkin,totesbasic,otaku,granitegrey,coffee,pouty,greymatter,,41,Sluggish Cooldown ,5
0.005,387075,gold,cymric,spock,googly,emeraldgreen,chocolate,whixtensions,cottoncandy,,0,Slow Cooldown ,17
0.005,361613,strawberry,laperm,luckystripe,thicccbrowz,emeraldgreen,royalpurple,pouty,mauveover,,0,Snappy Cooldown ,5
0.005,324946,gold,cymric,totesbasic,simple,kittencream,barkbrown,gerbil,mauveover,,0,Snappy Cooldown ,7
0.005,174042,bubblegum,cymric,totesbasic,simple,kittencream,lemonade,saycheese,aquamarine,,1,Sluggish Cooldown ,22
0.005,248929,gold,cymric,totesbasic,raisedbrow,granitegrey,swampgreen,saycheese,mauveover,,1,Brisk Cooldown ,3
0.005,85783,sizzurp,laperm,luckystripe,crazy,granitegrey,swampgreen,pouty,aquamarine,,0,Catatonic Cooldown ,17
0.005,378970,gold,himalayan,spock,crazy,granitegrey,royalpurple,happygokitty,orangesoda,,0,Snappy Cooldown ,7
0.005,1347426,cyan,selkirk,arcreactor,wonky,cashewmilk,wolfgrey,beard,martian,,0,Brisk Cooldown ,10
0.005,142474,limegreen,sphynx,spock,simple,kittencream,barkbrown,pouty,shadowgrey,,0,Snappy Cooldown ,9
0.005,183332,mintgreen,himalayan,luckystripe,raisedbrow,emeraldgreen,swampgreen,beard,greymatter,,0,Plodding Cooldown ,7
0.005,270628,strawberry,sphynx,totesbasic,otaku,granitegrey,swampgreen,saycheese,cloudwhite,,0,Slow Cooldown ,16
0.005,278983,topaz,cymric,luckystripe,thicccbrowz,granitegrey,lemonade,saycheese,aquamarine,,1,Brisk Cooldown ,8
0.005,254128,strawberry,himalayan,totesbasic,raisedbrow,granitegrey,chocolate,tongue,mauveover,,0,Brisk Cooldown ,12
0.005,610844,chestnut,himalayan,totesbasic,slyboots,peach,chocolate,grim,bananacream,,1,Brisk Cooldown ,4
0.005,197115,mintgreen,munchkin,luckystripe,crazy,granitegrey,lemonade,pouty,shadowgrey,,0,Brisk Cooldown ,5
0.005,373038,sizzurp,himalayan,totesbasic,crazy,kittencream,wolfgrey,gerbil,greymatter,,0,Snappy Cooldown ,7
0.005,178170,strawberry,munchkin,totesbasic,simple,granitegrey,coffee,saycheese,orangesoda,,0,Plodding Cooldown ,6
0.005,371891,strawberry,ragdoll,amur,googly,sandalwood,swampgreen,saycheese,greymatter,,0,Snappy Cooldown ,3
0.005,595381,limegreen,munchkin,totesbasic,wonky,kittencream,royalpurple,wuvme,shadowgrey,,0,Snappy Cooldown ,5
0.005,371503,strawberry,sphynx,totesbasic,crazy,granitegrey,scarlet,whixtensions,orangesoda,,0,Snappy Cooldown ,7
0.005,298366,mintgreen,sphynx,luckystripe,googly,granitegrey,royalpurple,saycheese,orangesoda,,0,Slow Cooldown ,15
0.005,548516,topaz,chartreux,luckystripe,crazy,granitegrey,royalpurple,happygokitty,orangesoda,,1,Brisk Cooldown ,10
0.005,74841,sizzurp,ragamuffin,totesbasic,thicccbrowz,peach,swampgreen,pouty,orangesoda,,1,Catatonic Cooldown ,21
0.005,384853,strawberry,munchkin,spock,raisedbrow,granitegrey,chocolate,whixtensions,mauveover,,0,Plodding Cooldown ,14
0.005,360285,strawberry,munchkin,tigerpunk,simple,bloodred,swampgreen,saycheese,greymatter,,0,Snappy Cooldown ,9
0.005,113277,topaz,sphynx,tigerpunk,crazy,granitegrey,lemonade,saycheese,aquamarine,,0,Brisk Cooldown ,8
0.005,356292,sizzurp,himalayan,luckystripe,thicccbrowz,granitegrey,royalpurple,happygokitty,oldlace,,0,Snappy Cooldown ,9
0.005,418474,topaz,sphynx,spock,thicccbrowz,granitegrey,coffee,tongue,orangesoda,,0,Brisk Cooldown ,10
0.005,254351,strawberry,cymric,totesbasic,thicccbrowz,kittencream,lemonade,soserious,cottoncandy,,1,Snappy Cooldown ,6
0.005,1328986,twilightsparkle,cymric,arcreactor,wonky,sully,springcrocus,fangtastic,martian,,0,Slow Cooldown ,9
0.005,1309920,cyan,savannah,mittens,swarley,frosting,coffee,confuzzled,bananacream,,0,Sluggish Cooldown ,7
0.005,324930,gold,cymric,spock,simple,granitegrey,royalpurple,soserious,orangesoda,,0,Snappy Cooldown ,8
0.005,1331819,cyan,siberian,spock,asif,icy,lilac,confuzzled,greymatter,,0,Swift Cooldown ,2
0.005,345557,topaz,himalayan,luckystripe,raisedbrow,granitegrey,coffee,happygokitty,cottoncandy,,0,Brisk Cooldown ,11
0.005,383835,gold,ragamuffin,totesbasic,googly,kittencream,barkbrown,pouty,mauveover,,0,Snappy Cooldown ,5
0.005,1343432,doridnudibranch,selkirk,arcreactor,wiley,cashewmilk,butterscotch,confuzzled,hintomint,,0,Plodding Cooldown ,16
0.005,122708,topaz,himalayan,totesbasic,raisedbrow,kittencream,skyblue,saycheese,mauveover,,0,Brisk Cooldown ,9
0.005,156055,strawberry,sphynx,totesbasic,raisedbrow,kittencream,skyblue,pouty,greymatter,,0,Brisk Cooldown ,8
0.005,417968,mintgreen,himalayan,totesbasic,googly,bloodred,scarlet,saycheese,oldlace,,2,Brisk Cooldown ,13
0.005,693979,coralsunrise,birman,rascal,baddate,daffodil,barkbrown,pouty,bananacream,,0,Snappy Cooldown ,7
0.005,118019,mintgreen,ragamuffin,totesbasic,thicccbrowz,emeraldgreen,chocolate,saycheese,shadowgrey,,0,Brisk Cooldown ,12
0.005,182746,limegreen,ragamuffin,totesbasic,raisedbrow,kittencream,coffee,happygokitty,aquamarine,,0,Slow Cooldown ,19
0.005,360415,mintgreen,ragdoll,luckystripe,simple,kittencream,swampgreen,pouty,shadowgrey,,0,Snappy Cooldown ,4
0.005,625048,cyan,himalayan,totesbasic,thicccbrowz,morningglory,swampgreen,gerbil,greymatter,,0,Brisk Cooldown ,10
0.005,552789,gold,selkirk,totesbasic,raisedbrow,icy,swampgreen,pouty,hintomint,,0,Swift Cooldown ,5
0.005,326044,mintgreen,himalayan,luckystripe,crazy,kittencream,scarlet,beard,orangesoda,,1,Sluggish Cooldown ,9
0.005,318379,strawberry,sphynx,totesbasic,thicccbrowz,peach,scarlet,saycheese,mauveover,,0,Plodding Cooldown ,7
0.005,500869,sapphire,ragdoll,amur,simple,azaleablush,swampgreen,gerbil,bananacream,,2,Slow Cooldown ,16
0.005,377932,topaz,munchkin,totesbasic,simple,emeraldgreen,lemonade,happygokitty,orangesoda,,3,Slow Cooldown ,12
0.005,471934,gold,ragdoll,luckystripe,fabulous,bloodred,royalpurple,saycheese,shadowgrey,,2,Brisk Cooldown ,5
0.005,468893,chestnut,ragamuffin,totesbasic,otaku,emeraldgreen,royalpurple,saycheese,cottoncandy,,1,Slow Cooldown ,18
0.005,137758,topaz,himalayan,tigerpunk,crazy,granitegrey,royalpurple,happygokitty,mauveover,,1,Sluggish Cooldown ,18
0.005,182825,strawberry,ragamuffin,totesbasic,thicccbrowz,granitegrey,royalpurple,happygokitty,salmon,,0,Brisk Cooldown ,11
0.005,618135,cyan,bobtail,calicool,thicccbrowz,sandalwood,swampgreen,pouty,harbourfog,,0,Snappy Cooldown ,6
0.005,705789,topaz,ragdoll,amur,fabulous,purplehaze,springcrocus,wuvme,salmon,,0,Brisk Cooldown ,13
0.005,283602,strawberry,munchkin,luckystripe,crazy,emeraldgreen,swampgreen,whixtensions,shadowgrey,,0,Slow Cooldown ,5
0.005,385511,strawberry,himalayan,tigerpunk,googly,peach,swampgreen,pouty,greymatter,,0,Plodding Cooldown ,7
0.005,516447,topaz,munchkin,amur,thicccbrowz,belleblue,scarlet,beard,mauveover,,0,Sluggish Cooldown ,20
0.005,470518,chestnut,cymric,totesbasic,thicccbrowz,granitegrey,lemonade,pouty,oldlace,,1,Snappy Cooldown ,7
0.005,270447,gold,sphynx,spock,crazy,peach,swampgreen,whixtensions,aquamarine,,0,Snappy Cooldown ,4
0.005,263064,gold,sphynx,totesbasic,simple,bloodred,barkbrown,soserious,mauveover,,1,Snappy Cooldown ,7
0.005,556457,topaz,ragdoll,spangled,googly,granitegrey,swampgreen,grim,hintomint,,2,Snappy Cooldown ,8
0.005,672657,strawberry,ragdoll,spock,crazy,kittencream,scarlet,saycheese,salmon,,1,Swift Cooldown ,5
0.005,471203,strawberry,himalayan,totesbasic,googly,kittencream,royalpurple,happygokitty,mauveover,,2,Plodding Cooldown ,16
0.005,581168,strawberry,selkirk,totesbasic,thicccbrowz,icy,barkbrown,wuvme,shadowgrey,,0,Snappy Cooldown ,8
0.005,391805,gold,himalayan,luckystripe,thicccbrowz,daffodil,swampgreen,saycheese,shadowgrey,,0,Plodding Cooldown ,15
0.005,107643,limegreen,laperm,luckystripe,simple,granitegrey,royalpurple,pouty,orangesoda,,0,Plodding Cooldown ,12
0.005,575113,mintgreen,ragdoll,spangled,simple,kittencream,wolfgrey,saycheese,bananacream,,0,Snappy Cooldown ,9
0.005,1393674,doridnudibranch,siberian,allyouneed,asif,purplehaze,butterscotch,satiated,tundra,,0,Plodding Cooldown ,13
0.005,370763,gold,sphynx,luckystripe,raisedbrow,granitegrey,coffee,pouty,orangesoda,,0,Slow Cooldown ,4
0.005,449930,gold,ragdoll,amur,thicccbrowz,kittencream,swampgreen,soserious,salmon,,0,Swift Cooldown ,3
0.005,480592,sizzurp,chartreux,totesbasic,thicccbrowz,granitegrey,coffee,happygokitty,orangesoda,,0,Brisk Cooldown ,9
